Vendor Name,General Ledger Number,PO Number,RGA #,PO Class,PO Date,PO Composer,Line No ,Item Number,Item Description,Vendor Catalog Number,"Manufacturer 
Catalog Number",Status,Delivery Date,Self Assessed,Requisition Number,GPO Ind,Commodity Code,Received Qty,Open Qty,Order Qty,UM,Order Price,Extended Amount,Tax,Extended Amount with Tax
OWENS & MINOR,002999713025,K251260,,MEDICAL/SURGICAL SUPPLIES, 09/12/2018  1:45: PM,PMM AutoPO processing login,2,37785,TRAY PORT DRSG CHNG - OUTPATIENT,4352YNDC2629,DYNDC2629,Complete,9/17/2018  12:00:00 AM,,465634,,27,2,0,2,CS,$227.8048 ,$455.6096 ,0,$455.6096 
OWENS & MINOR,007461263225,K251264,,MEDICAL/SURGICAL SUPPLIES, 09/12/2018  1:45: PM,PMM AutoPO processing login,10,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/17/2018  12:00:00 AM,,UH10S0000012932,Y,27,4,0,4,TB,$3.9535 ,$15.8140 ,0,$15.8140 
OWENS & MINOR,007455063225,K251265,,MEDICAL/SURGICAL SUPPLIES, 09/12/2018  1:45: PM,PMM AutoPO processing login,15,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,9/17/2018  12:00:00 AM,,UH11N0000012930,,27,10,0,10,EA,$14.4481 ,$144.4810 ,0,$144.4810 
OWENS & MINOR,007455063225,K251265,,MEDICAL/SURGICAL SUPPLIES, 09/12/2018  1:45: PM,PMM AutoPO processing login,25,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/17/2018  12:00:00 AM,,UH11N0000012930,Y,27,3,0,3,TB,$3.9535 ,$11.8605 ,0,$11.8605 
OWENS & MINOR,007455263225,K251266,,MEDICAL/SURGICAL SUPPLIES, 09/12/2018  1:45: PM,PMM AutoPO processing login,19,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/17/2018  12:00:00 AM,,UH11S0000012936,Y,27,3,0,3,TB,$3.9535 ,$11.8605 ,0,$11.8605 
OWENS & MINOR,007401563225,K251267,,MEDICAL/SURGICAL SUPPLIES, 09/12/2018  1:45: PM,PMM AutoPO processing login,18,26106,KIT EKG LEADWIRE 5 LEAD DISPOSABLE 13FT,071533135T,33135T,Complete,9/17/2018  12:00:00 AM,,UHERD0000012934,Y,27,10,0,10,EA,$16.4480 ,$164.48 ,0,$164.48 
OWENS & MINOR,007457263225,K251279,,MEDICAL/SURGICAL SUPPLIES, 09/12/2018  2:15: PM,PMM AutoPO processing login,10,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,9/17/2018  12:00:00 AM,,UHPHS0000012940,,27,10,0,10,EA,$14.4481 ,$144.4810 ,0,$144.4810 
OWENS & MINOR,002109863225,K251292,,MEDICAL/SURGICAL SUPPLIES, 09/12/2018  2:45: PM,PMM AutoPO processing login,2,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/17/2018  12:00:00 AM,,MSSS0062474,Y,27,6,0,6,TB,$3.9535 ,$23.7210 ,0,$23.7210 
OWENS & MINOR,002999713025,K251302,,MEDICAL/SURGICAL SUPPLIES, 09/12/2018  3:15: PM,PMM AutoPO processing login,24,9292,CATHETER IV BD INSYTE BD AUTOGUARD 1IN 20GA LF S,0723382633,382633,Complete,9/17/2018  12:00:00 AM,,465671,,27,4,0,4,BX,$77.10 ,$308.40 ,0,$308.40 
OWENS & MINOR,002999713025,K251302,,MEDICAL/SURGICAL SUPPLIES, 09/12/2018  3:15: PM,PMM AutoPO processing login,25,9293,CATHETER IV BDINSYTE BD AUTOGUARD 1IN 22GA LF S WINGED,0723382623,382623,Complete,9/17/2018  12:00:00 AM,,465671,,27,10,0,10,BX,$77.10 ,$771.00 ,0,$771.00 
OWENS & MINOR,007450263225,K251353,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  7:15: AM,PMM AutoPO processing login,22,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,9/18/2018  12:00:00 AM,,UH06N0000012943,,27,4,0,4,EA,$14.4481 ,$57.7924 ,0,$57.7924 
OWENS & MINOR,007450263225,K251353,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  7:15: AM,PMM AutoPO processing login,27,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/18/2018  12:00:00 AM,,UH06N0000012943,Y,27,2,0,2,TB,$3.9535 ,$7.9070 ,0,$7.9070 
OWENS & MINOR,007455063321,K251391,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  9:45: AM,PMM AutoPO processing login,1,21740,CONNECTOR TUBING INVISION-PLUS GRN LTX-FREE STER PEEL POUCH,5564RYM7001,RYM-7001,Complete,9/18/2018  12:00:00 AM,,UH11N0000012952,,27,200,0,200,EA,$1.7990 ,$359.80 ,0,$359.80 
OWENS & MINOR,007455063225,K251391,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  9:45: AM,PMM AutoPO processing login,19,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,9/18/2018  12:00:00 AM,,UH11N0000012952,,27,10,0,10,EA,$14.4481 ,$144.4810 ,0,$144.4810 
OWENS & MINOR,007455063225,K251391,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  9:45: AM,PMM AutoPO processing login,27,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/18/2018  12:00:00 AM,,UH11N0000012952,Y,27,5,0,5,TB,$3.9535 ,$19.7675 ,0,$19.7675 
OWENS & MINOR,007455263225,K251402,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  10:00: AM,PMM AutoPO processing login,35,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/18/2018  12:00:00 AM,,UH11S0000012954,Y,27,3,0,3,TB,$3.9535 ,$11.8605 ,0,$11.8605 
OWENS & MINOR,001401063321,K251421,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  10:45: AM,PMM AutoPO processing login,20,9292,CATHETER IV BD INSYTE BD AUTOGUARD 1IN 20GA LF S,0723382633,382633,Complete,9/18/2018  12:00:00 AM,,BPSUR0000012966,,27,1,0,1,BX,$77.10 ,$77.10 ,0,$77.10 
OWENS & MINOR,001304063225,K251421,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  10:45: AM,PMM AutoPO processing login,4,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/18/2018  12:00:00 AM,,BPSUR0000012965,Y,27,6,0,6,TB,$3.9535 ,$23.7210 ,0,$23.7210 
OWENS & MINOR,007401563225,K251425,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  10:45: AM,PMM AutoPO processing login,13,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,9/18/2018  12:00:00 AM,,UHERD0000012961,,27,12,0,12,EA,$14.4481 ,$173.3772 ,0,$173.3772 
OWENS & MINOR,007401563321,K251425,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  10:45: AM,PMM AutoPO processing login,38,21740,CONNECTOR TUBING INVISION-PLUS GRN LTX-FREE STER PEEL POUCH,5564RYM7001,RYM-7001,Partial Complete,9/18/2018  12:00:00 AM,,UHERD0000012969,,27,113,87,200,EA,$1.7990 ,$359.80 ,0,$359.80 
OWENS & MINOR,007458263225,K251426,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  10:45: AM,PMM AutoPO processing login,17,30614,APPLICATOR  CHLORAPREP 10.5 ML 2%,0723260715,260715,Complete,9/18/2018  12:00:00 AM,,UHNIC0000012960,Y,27,10,0,10,EA,$3.3044 ,$33.0440 ,0,$33.0440 
OWENS & MINOR,007458263225,K251426,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  10:45: AM,PMM AutoPO processing login,24,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/18/2018  12:00:00 AM,,UHNIC0000012960,Y,27,4,0,4,TB,$3.9535 ,$15.8140 ,0,$15.8140 
OWENS & MINOR,007452063225,K251449,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  11:45: AM,PMM AutoPO processing login,28,26106,KIT EKG LEADWIRE 5 LEAD DISPOSABLE 13FT,071533135T,33135T,Complete,9/18/2018  12:00:00 AM,,UH08N0000012978,Y,27,5,0,5,EA,$16.4480 ,$82.24 ,0,$82.24 
OWENS & MINOR,007452063225,K251449,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  11:45: AM,PMM AutoPO processing login,30,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,9/18/2018  12:00:00 AM,,UH08N0000012978,,27,5,0,5,EA,$14.4481 ,$72.2405 ,0,$72.2405 
OWENS & MINOR,007452063225,K251449,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  11:45: AM,PMM AutoPO processing login,37,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/18/2018  12:00:00 AM,,UH08N0000012978,Y,27,2,0,2,TB,$3.9535 ,$7.9070 ,0,$7.9070 
OWENS & MINOR,007462263225,K251459,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  12:30: PM,PMM AutoPO processing login,15,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,9/18/2018  12:00:00 AM,,UH10N0000012982,,27,15,0,15,EA,$14.4481 ,$216.7215 ,0,$216.7215 
OWENS & MINOR,007462263225,K251459,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  12:30: PM,PMM AutoPO processing login,25,30547,GLOVE SURGEON BIOGEL ULTRA TOUCH SIZE 8,0158041180,41180,Complete,9/18/2018  12:00:00 AM,,UH10N0000012982,Y,02,10,0,10,PR,$1.5420 ,$15.42 ,0,$15.42 
OWENS & MINOR,002401063225,K251465,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  12:56: PM,Janet Caliendo,1,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/18/2018  12:56:58 PM,,465820,Y,27,12,0,12,TB,$3.9535 ,$47.4420 ,0,$47.4420 
OWENS & MINOR,007303563225,K251466,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  12:58: PM,Janet Caliendo,17,26106,KIT EKG LEADWIRE 5 LEAD DISPOSABLE 13FT,071533135T,33135T,Complete,9/18/2018  12:58:59 PM,,09132018,Y,27,50,0,50,EA,$16.4480 ,$822.40 ,0,$822.40 
OWENS & MINOR,007303563225,K251466,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  12:58: PM,Janet Caliendo,21,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/18/2018  12:58:59 PM,,09132018,Y,27,7,0,7,TB,$3.9535 ,$27.6745 ,0,$27.6745 
OWENS & MINOR,007452263225,K251472,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  1:00: PM,PMM AutoPO processing login,15,26106,KIT EKG LEADWIRE 5 LEAD DISPOSABLE 13FT,071533135T,33135T,Complete,9/18/2018  12:00:00 AM,,UH08S0000012983,Y,27,15,0,15,EA,$16.4480 ,$246.72 ,0,$246.72 
OWENS & MINOR,007452263321,K251472,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  1:00: PM,PMM AutoPO processing login,4,21740,CONNECTOR TUBING INVISION-PLUS GRN LTX-FREE STER PEEL POUCH,5564RYM7001,RYM-7001,Killed,9/18/2018  12:00:00 AM,,UH08S0000012983,,27,0,0,40,EA,$1.7990 ,$71.96 ,0,$71.96 
OWENS & MINOR,007452263225,K251473,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  1:00: PM,PMM AutoPO processing login,6,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/18/2018  12:00:00 AM,,UH08S0000012983,Y,27,3,0,3,TB,$3.9535 ,$11.8605 ,0,$11.8605 
OWENS & MINOR,007451063225,K251489,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  1:30: PM,PMM AutoPO processing login,1,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/18/2018  12:00:00 AM,,UH07N0000012987,Y,27,7,0,7,TB,$3.9535 ,$27.6745 ,0,$27.6745 
OWENS & MINOR,007458463225,K251490,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  1:30: PM,PMM AutoPO processing login,13,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,9/18/2018  12:00:00 AM,,UHMIC0000012989,,27,8,0,8,EA,$14.4481 ,$115.5848 ,0,$115.5848 
OWENS & MINOR,007701063225,K251492,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  1:33: PM,Jessica Gorecki,19,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/18/2018  1:33:35 PM,,,Y,27,4,0,4,TB,$3.9535 ,$15.8140 ,0,$15.8140 
OWENS & MINOR,007705663225,K251505,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  2:05: PM,Sandra Veiga,13,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/18/2018  2:05:06 PM,,MANUAL,Y,27,6,0,6,TB,$3.9535 ,$23.7210 ,0,$23.7210 
OWENS & MINOR,007458663225,K251523,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  2:15: PM,PMM AutoPO processing login,29,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/18/2018  12:00:00 AM,,UHCCU0000012990,Y,27,7,0,7,TB,$3.9535 ,$27.6745 ,0,$27.6745 
OWENS & MINOR,007458063321,K251525,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  2:15: PM,PMM AutoPO processing login,1,21740,CONNECTOR TUBING INVISION-PLUS GRN LTX-FREE STER PEEL POUCH,5564RYM7001,RYM-7001,Killed,9/18/2018  12:00:00 AM,,UHSIC0000012994,N,27,0,0,80,EA,$1.7990 ,$143.92 ,0,$143.92 
OWENS & MINOR,007458063225,K251525,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  2:15: PM,PMM AutoPO processing login,28,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,9/18/2018  12:00:00 AM,,UHSIC0000012994,,27,18,0,18,EA,$14.4481 ,$260.0658 ,0,$260.0658 
OWENS & MINOR,007458063225,K251525,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  2:15: PM,PMM AutoPO processing login,31,30614,APPLICATOR  CHLORAPREP 10.5 ML 2%,0723260715,260715,Complete,9/18/2018  12:00:00 AM,,UHSIC0000012994,Y,27,16,0,16,EA,$3.3044 ,$52.8704 ,0,$52.8704 
OWENS & MINOR,002401063225,K251546,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  3:00: PM,PMM AutoPO processing login,4,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/18/2018  12:00:00 AM,,465916,Y,27,5,0,5,TB,$3.9535 ,$19.7675 ,0,$19.7675 
OWENS & MINOR,007457063225,K251548,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  3:00: PM,PMM AutoPO processing login,27,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,9/18/2018  12:00:00 AM,,UHPHN0000012999,,27,8,0,8,EA,$14.4481 ,$115.5848 ,0,$115.5848 
OWENS & MINOR,007457063225,K251548,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  3:00: PM,PMM AutoPO processing login,30,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/18/2018  12:00:00 AM,,UHPHN0000012999,Y,27,5,0,5,TB,$3.9535 ,$19.7675 ,0,$19.7675 
OWENS & MINOR,006225563225,K251593,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  3:45: PM,PMM AutoPO processing login,16,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/18/2018  12:00:00 AM,,MSSS0062615,Y,27,1,0,1,CS,$47.4422 ,$47.4422 ,0,$47.4422 
OWENS & MINOR,007701063225,K251594,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  3:45: PM,PMM AutoPO processing login,5,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/18/2018  12:00:00 AM,,MSSS0062659,Y,27,6,0,6,TB,$3.9535 ,$23.7210 ,0,$23.7210 
OWENS & MINOR,002110063225,K251600,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  4:15: PM,PMM AutoPO processing login,5,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/18/2018  12:00:00 AM,,MSSS0062575,Y,27,12,0,12,TB,$3.9535 ,$47.4420 ,0,$47.4420 
OWENS & MINOR,006222063225,K251622,,MEDICAL/SURGICAL SUPPLIES, 09/13/2018  4:45: PM,PMM AutoPO processing login,3,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/18/2018  12:00:00 AM,,L4CTU0000013001,Y,27,2,0,2,CS,$47.4422 ,$94.8844 ,0,$94.8844 
OWENS & MINOR,007459263225,K251630,,MEDICAL/SURGICAL SUPPLIES, 09/14/2018  7:15: AM,PMM AutoPO processing login,9,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/19/2018  12:00:00 AM,,UH07V0000013002,Y,27,3,0,3,TB,$3.9535 ,$11.8605 ,0,$11.8605 
OWENS & MINOR,007451063225,K251690,,MEDICAL/SURGICAL SUPPLIES, 09/14/2018  11:15: AM,PMM AutoPO processing login,40,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,9/19/2018  12:00:00 AM,,UH07N0000013023,,27,8,0,8,EA,$14.4481 ,$115.5848 ,0,$115.5848 
OWENS & MINOR,007456263225,K251750,,MEDICAL/SURGICAL SUPPLIES, 09/14/2018  12:30: PM,PMM AutoPO processing login,33,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/19/2018  12:00:00 AM,,UH09N0000013028,Y,27,8,0,8,TB,$3.9535 ,$31.6280 ,0,$31.6280 
OWENS & MINOR,007701063225,K251754,,MEDICAL/SURGICAL SUPPLIES, 09/14/2018  12:41: PM,Jessica Gorecki,9,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/19/2018  12:41:05 PM,,,Y,27,2,0,2,TB,$3.9535 ,$7.9070 ,0,$7.9070 
OWENS & MINOR,007301063225,K251761,,MEDICAL/SURGICAL SUPPLIES, 09/14/2018  1:00: PM,PMM AutoPO processing login,1,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,9/19/2018  12:00:00 AM,,MSSS0062776,,27,1,0,1,CS,$577.9237 ,$577.9237 ,0,$577.9237 
OWENS & MINOR,007401563225,K251764,,MEDICAL/SURGICAL SUPPLIES, 09/14/2018  1:00: PM,PMM AutoPO processing login,10,26106,KIT EKG LEADWIRE 5 LEAD DISPOSABLE 13FT,071533135T,33135T,Complete,9/19/2018  12:00:00 AM,,UHERD0000013033,Y,27,20,0,20,EA,$16.4480 ,$328.96 ,0,$328.96 
OWENS & MINOR,004PG006244SC08320,K251783,,MEDICAL/SURGICAL SUPPLIES, 09/14/2018  1:45: PM,Julia Vallejo,4,9293,CATHETER IV BDINSYTE BD AUTOGUARD 1IN 22GA LF S WINGED,0723382623,382623,Complete,9/19/2018  1:45:06 PM,,MSSS0062788,,27,1,0,1,BX,$77.10 ,$77.10 ,0,$77.10 
OWENS & MINOR,007303563225,K251784,,MEDICAL/SURGICAL SUPPLIES, 09/14/2018  1:47: PM,Janet Caliendo,17,30614,APPLICATOR  CHLORAPREP 10.5 ML 2%,0723260715,260715,Complete,9/19/2018  1:47:18 PM,,09142018,Y,27,12,0,12,EA,$3.3044 ,$39.6528 ,0,$39.6528 
OWENS & MINOR,007303563225,K251784,,MEDICAL/SURGICAL SUPPLIES, 09/14/2018  1:47: PM,Janet Caliendo,19,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/19/2018  1:47:18 PM,,09142018,Y,27,5,0,5,TB,$3.9535 ,$19.7675 ,0,$19.7675 
OWENS & MINOR,002999713025,K251786,,MEDICAL/SURGICAL SUPPLIES, 09/14/2018  2:00: PM,PMM AutoPO processing login,33,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,9/19/2018  12:00:00 AM,,466184,,27,1,0,1,CS,$577.9237 ,$577.9237 ,0,$577.9237 
OWENS & MINOR,002999713025,K251787,,MEDICAL/SURGICAL SUPPLIES, 09/14/2018  2:00: PM,PMM AutoPO processing login,11,37785,TRAY PORT DRSG CHNG - OUTPATIENT,4352YNDC2629,DYNDC2629,Complete,9/19/2018  12:00:00 AM,,466188,N,27,4,0,4,CS,$227.8048 ,$911.2192 ,0,$911.2192 
OWENS & MINOR,007302563225,K251794,,MEDICAL/SURGICAL SUPPLIES, 09/14/2018  2:11: PM,Zonnie O. Brown,2,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/19/2018  2:11:16 PM,,MANUAL,Y,27,8,0,8,TB,$3.9535 ,$31.6280 ,0,$31.6280 
OWENS & MINOR,007450163225,K251800,,MEDICAL/SURGICAL SUPPLIES, 09/14/2018  2:30: PM,PMM AutoPO processing login,21,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/19/2018  12:00:00 AM,,UH06S0000013039,Y,27,5,0,5,TB,$3.9535 ,$19.7675 ,0,$19.7675 
OWENS & MINOR,007458063225,K251801,,MEDICAL/SURGICAL SUPPLIES, 09/14/2018  2:30: PM,PMM AutoPO processing login,17,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,9/19/2018  12:00:00 AM,,UHSIC0000013040,,27,12,0,12,EA,$14.4481 ,$173.3772 ,0,$173.3772 
OWENS & MINOR,007458063321,K251801,,MEDICAL/SURGICAL SUPPLIES, 09/14/2018  2:30: PM,PMM AutoPO processing login,2,21740,CONNECTOR TUBING INVISION-PLUS GRN LTX-FREE STER PEEL POUCH,5564RYM7001,RYM-7001,Killed,9/19/2018  12:00:00 AM,,UHSIC0000013040,,27,0,0,80,EA,$1.7990 ,$143.92 ,0,$143.92 
OWENS & MINOR,007458063225,K251801,,MEDICAL/SURGICAL SUPPLIES, 09/14/2018  2:30: PM,PMM AutoPO processing login,38,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/19/2018  12:00:00 AM,,UHSIC0000013040,Y,27,5,0,5,TB,$3.9535 ,$19.7675 ,0,$19.7675 
OWENS & MINOR,007458463225,K251818,,MEDICAL/SURGICAL SUPPLIES, 09/14/2018  3:00: PM,PMM AutoPO processing login,12,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/19/2018  12:00:00 AM,,UHMIC0000013042,Y,27,2,0,2,TB,$3.9535 ,$7.9070 ,0,$7.9070 
OWENS & MINOR,006224563225,K251841,,MEDICAL/SURGICAL SUPPLIES, 09/14/2018  4:00: PM,PMM AutoPO processing login,5,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/19/2018  12:00:00 AM,,MSSS0062871,Y,27,2,0,2,CS,$47.4422 ,$94.8844 ,0,$94.8844 
OWENS & MINOR,007701663225,K251843,,MEDICAL/SURGICAL SUPPLIES, 09/14/2018  4:00: PM,PMM AutoPO processing login,6,30547,GLOVE SURGEON BIOGEL ULTRA TOUCH SIZE 8,0158041180,41180,Complete,9/19/2018  12:00:00 AM,,MSSS0062848,Y,02,2,0,2,BX,$77.10 ,$154.20 ,0,$154.20 
OWENS & MINOR,002158563225,K251879,,MEDICAL/SURGICAL SUPPLIES, 09/14/2018  4:30: PM,PMM AutoPO processing login,4,37785,TRAY PORT DRSG CHNG - OUTPATIENT,4352YNDC2629,DYNDC2629,Complete,9/19/2018  12:00:00 AM,,MSSS0062874,N,27,80,0,80,EA,$5.6951 ,$455.6080 ,0,$455.6080 
OWENS & MINOR,006222063225,K251880,,MEDICAL/SURGICAL SUPPLIES, 09/14/2018  4:30: PM,PMM AutoPO processing login,4,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,9/19/2018  12:00:00 AM,,MSSS0062873,Y,27,2,0,2,CS,$47.4422 ,$94.8844 ,0,$94.8844 
OWENS & MINOR,002150063225,K251928,,MEDICAL/SURGICAL SUPPLIES, 09/15/2018  9:03: AM,PMM AutoPO processing login,1,37785,TRAY PORT DRSG CHNG - OUTPATIENT,4352YNDC2629,DYNDC2629,Complete,9/20/2018  12:00:00 AM,,MSSS0062875,N,27,120,0,120,EA,$5.6951 ,$683.4120 ,0,$683.4120 
OWENS & MINOR,002503463225,K251930,,MEDICAL/SURGICAL SUPPLIES, 09/15/2018  9:08: AM,PMM AutoPO processing login,5,37785,TRAY PORT DRSG CHNG - OUTPATIENT,4352YNDC2629,DYNDC2629,Complete,9/20/2018  12:00:00 AM,,MSSS0062877,N,27,40,0,40,EA,$5.6951 ,$227.8040 ,0,$227.8040 
OWENS & MINOR,007455263225,K251933,,MEDICAL/SURGICAL SUPPLIES, 09/16/2018  11:45: AM,PMM AutoPO processing login,17,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,9/21/2018  12:00:00 AM,,UH11S0000013049,,27,10,0,10,EA,$14.4481 ,$144.4810 ,0,$144.4810 
OWENS & MINOR,007450263321,K251936,,MEDICAL/SURGICAL SUPPLIES, 09/16/2018  2:45: PM,PMM AutoPO processing login,2,21740,CONNECTOR TUBING INVISION-PLUS GRN LTX-FREE STER PEEL POUCH,5564RYM7001,RYM-7001,Killed,9/21/2018  12:00:00 AM,,UH06N0000013067,,27,0,0,100,EA,$1.7990 ,$179.90 ,0,$179.90 
